  0.00000 -10.00000  -7.50000  -5.00000  -2.50000   0.00000   2.50000   5.00000   7.50000  10.00000
-20.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
-17.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
-15.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
-12.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
-10.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 -7.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 -5.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 -2.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
  0.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
  2.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
  5.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
  7.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 10.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 12.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 15.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 17.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 20.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 22.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 25.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 27.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 30.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 32.50000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
 35.00000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000  -0.15000
