  0.00000 -10.00000  -7.50000  -5.00000  -2.50000   0.00000   2.50000   5.00000   7.50000  10.00000
-20.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
-17.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
-15.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
-12.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
-10.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 -7.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 -5.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 -2.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
  0.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
  2.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
  5.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
  7.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 10.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 12.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 15.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 17.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 20.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 22.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 25.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 27.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 30.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 32.50000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
 35.00000  -0.01396  -0.01047  -0.00698  -0.00349   0.00000   0.00349   0.00698   0.01047   0.01396
